customer,month,mrr
Customer 244,2025-11,656.53
Customer 245,2025-11,16482.02
Customer 246,2025-11,2539.4
Customer 247,2025-11,750.46
Customer 248,2025-11,15614.22
Customer 250,2025-11,3581.45
Customer 251,2025-11,1327.52
Customer 252,2025-11,988.95
Customer 253,2025-11,4160.69
Customer 254,2025-11,5653.09
Customer 255,2025-11,3500.33
Customer 256,2025-11,26933.44
Customer 257,2025-11,7316.57
Customer 258,2025-11,665.96
Customer 259,2025-11,19380.1
Customer 260,2025-11,1160.62
Customer 261,2025-11,1929.38
Customer 262,2025-11,2496.55
Customer 263,2025-11,1138.7
Customer 264,2025-11,2317.78
Customer 266,2025-11,2647.31
Customer 267,2025-11,5656.84
Customer 268,2025-11,1823.23
Customer 269,2025-11,9650.17
Customer 270,2025-11,553.93
Customer 271,2025-11,1448.85
Customer 272,2025-11,2197.94
Customer 274,2025-11,14255.37
Customer 275,2025-11,1011.58
Customer 276,2025-11,2408.31
Customer 278,2025-11,5964.36
Customer 280,2025-11,1429.52
Customer 281,2025-11,1311.62
Customer 282,2025-11,1854.23
Customer 284,2025-11,7186.26
Customer 285,2025-11,1898.5
Customer 286,2025-11,2344.79
Customer 287,2025-11,4313.91
Customer 288,2025-11,2170.08
Customer 289,2025-11,686.12
Customer 290,2025-11,1302.19
Customer 291,2025-11,1067.56
Customer 292,2025-11,2008.57
Customer 294,2025-11,1532.1
Customer 295,2025-11,1488.88
Customer 296,2025-11,745.44
Customer 297,2025-11,1526.03
Customer 298,2025-11,4405.73
Customer 299,2025-11,15516.93
Customer 301,2025-11,5849.0
Customer 302,2025-11,939.95
Customer 303,2025-11,2825.21
Customer 304,2025-11,491.78
Customer 305,2025-11,3264.78
Customer 306,2025-11,2058.94
Customer 307,2025-11,726.54
Customer 308,2025-11,10559.39
Customer 309,2025-11,2765.29
Customer 310,2025-11,1166.69
Customer 311,2025-11,4548.27
Customer 312,2025-11,1481.71
Customer 313,2025-11,758.03
Customer 314,2025-11,2401.31
Customer 315,2025-11,743.98
Customer 316,2025-11,1188.3
Customer 317,2025-11,3094.16
Customer 318,2025-11,2182.11
Customer 319,2025-11,20735.16
Customer 320,2025-11,555.19
Customer 321,2025-11,686.39
Customer 322,2025-11,3551.15
Customer 323,2025-11,986.8
Customer 325,2025-11,449.04
Customer 326,2025-11,5287.42
Customer 327,2025-11,5336.69
Customer 328,2025-11,1781.89
Customer 329,2025-11,3863.63
Customer 331,2025-11,5188.8
Customer 332,2025-11,1069.72
Customer 333,2025-11,535.58
Customer 334,2025-11,3561.65
Customer 335,2025-11,3245.52
Customer 336,2025-11,1146.1
Customer 337,2025-11,1033.13
Customer 338,2025-11,2780.31
Customer 339,2025-11,1446.23
Customer 340,2025-11,2339.15
Customer 341,2025-11,1448.49
Customer 342,2025-11,907.72
Customer 343,2025-11,6000.08
Customer 344,2025-11,1059.14
Customer 345,2025-11,1437.41
Customer 346,2025-11,1514.62
Customer 348,2025-11,3639.85
Customer 001,2025-12,625.73
Customer 002,2025-12,848.98
Customer 003,2025-12,881.92
Customer 004,2025-12,2155.75
Customer 005,2025-12,4623.27
Customer 006,2025-12,3702.21
Customer 007,2025-12,1550.9
Customer 008,2025-12,3520.99
Customer 009,2025-12,1309.2
Customer 010,2025-12,1173.31
Customer 011,2025-12,2671.58
Customer 012,2025-12,1357.85
Customer 013,2025-12,5510.7
Customer 014,2025-12,1436.27
Customer 015,2025-12,3385.35
Customer 016,2025-12,5938.04
Customer 017,2025-12,2513.17
Customer 019,2025-12,1043.07
Customer 020,2025-12,5825.33
Customer 021,2025-12,1524.26
Customer 022,2025-12,1355.91
Customer 023,2025-12,1080.62
Customer 024,2025-12,10067.04
Customer 025,2025-12,1874.78
Customer 026,2025-12,3750.26
Customer 027,2025-12,4721.6
Customer 028,2025-12,5634.61
Customer 029,2025-12,1651.2
Customer 030,2025-12,5948.88
Customer 031,2025-12,1110.45
Customer 032,2025-12,816.16
Customer 034,2025-12,7597.51
Customer 035,2025-12,10620.87
Customer 036,2025-12,5478.94
Customer 037,2025-12,1487.5
Customer 038,2025-12,798.38
Customer 039,2025-12,834.7
Customer 040,2025-12,3040.73
Customer 041,2025-12,31417.07
Customer 042,2025-12,461.08
Customer 043,2025-12,877.49
Customer 044,2025-12,5735.53
Customer 045,2025-12,1069.96
Customer 046,2025-12,1406.34
Customer 047,2025-12,7439.05
Customer 048,2025-12,10364.02
Customer 049,2025-12,24578.62
Customer 050,2025-12,1224.51
Customer 051,2025-12,7126.79
Customer 052,2025-12,1406.48
Customer 053,2025-12,1349.59
Customer 054,2025-12,5948.44
Customer 055,2025-12,1965.2
Customer 057,2025-12,789.56
Customer 058,2025-12,1423.81
Customer 059,2025-12,3997.11
Customer 060,2025-12,2729.89
Customer 061,2025-12,586.17
Customer 062,2025-12,8578.56
Customer 063,2025-12,2033.95
Customer 064,2025-12,491.8
Customer 065,2025-12,5831.26
Customer 066,2025-12,971.82
Customer 067,2025-12,5809.03
Customer 068,2025-12,980.63
Customer 069,2025-12,1278.47
Customer 070,2025-12,2960.46
Customer 072,2025-12,802.18
Customer 073,2025-12,3337.84
Customer 074,2025-12,763.3
Customer 075,2025-12,2369.82
Customer 076,2025-12,2729.76
Customer 077,2025-12,3163.71
Customer 078,2025-12,2253.89
Customer 079,2025-12,9593.49
Customer 080,2025-12,2557.45
Customer 082,2025-12,1045.88
Customer 083,2025-12,868.71
Customer 085,2025-12,2845.13
Customer 086,2025-12,730.74
Customer 087,2025-12,4232.21
Customer 088,2025-12,1905.14
Customer 089,2025-12,1874.37
Customer 090,2025-12,1460.85
Customer 091,2025-12,2009.96
Customer 092,2025-12,915.97
Customer 093,2025-12,1864.44
Customer 094,2025-12,829.37
Customer 095,2025-12,1698.25
Customer 096,2025-12,2530.87
Customer 097,2025-12,777.25
Customer 098,2025-12,3340.94
Customer 099,2025-12,1461.26
Customer 100,2025-12,4737.12
Customer 101,2025-12,2097.58
Customer 102,2025-12,746.74
Customer 103,2025-12,655.57
Customer 104,2025-12,3781.8
Customer 105,2025-12,4620.03
Customer 106,2025-12,902.69
Customer 108,2025-12,1452.53
Customer 109,2025-12,564.83
Customer 110,2025-12,1141.72
Customer 112,2025-12,575.97
Customer 113,2025-12,1974.37
Customer 114,2025-12,3086.94
Customer 115,2025-12,774.58
Customer 116,2025-12,1425.64
Customer 117,2025-12,2391.02
Customer 119,2025-12,962.81
Customer 121,2025-12,886.55
Customer 122,2025-12,1312.53
Customer 123,2025-12,1855.43
Customer 124,2025-12,7132.37
Customer 125,2025-12,2339.74
Customer 126,2025-12,2134.9
Customer 127,2025-12,1679.69
Customer 128,2025-12,1425.26
Customer 129,2025-12,689.38
Customer 130,2025-12,462.75
Customer 131,2025-12,3578.53
Customer 132,2025-12,6660.75
Customer 133,2025-12,3161.65
Customer 134,2025-12,1133.3
Customer 135,2025-12,2571.46
Customer 136,2025-12,1897.55
Customer 137,2025-12,2615.6
Customer 138,2025-12,3142.71
Customer 139,2025-12,2323.67
Customer 141,2025-12,1059.65
Customer 142,2025-12,3554.8
Customer 143,2025-12,258.45
Customer 144,2025-12,1426.48
Customer 145,2025-12,1105.15
Customer 146,2025-12,1039.73
Customer 147,2025-12,1650.42
Customer 148,2025-12,866.72
Customer 150,2025-12,10451.66
Customer 151,2025-12,1598.45
Customer 152,2025-12,19347.29
Customer 153,2025-12,619.55
Customer 155,2025-12,7451.33
Customer 156,2025-12,1846.47
Customer 158,2025-12,2860.52
Customer 159,2025-12,74.87
Customer 160,2025-12,830.36
Customer 161,2025-12,1117.75
Customer 165,2025-12,1708.17
Customer 166,2025-12,6553.84
Customer 167,2025-12,2901.37
Customer 168,2025-12,709.52
Customer 169,2025-12,1960.89
Customer 170,2025-12,679.39
Customer 171,2025-12,1352.55
Customer 172,2025-12,2822.06
Customer 173,2025-12,2604.36
Customer 174,2025-12,819.01
Customer 175,2025-12,39533.61
Customer 176,2025-12,868.1
Customer 178,2025-12,1051.51
Customer 179,2025-12,1259.63
Customer 180,2025-12,4813.9
Customer 181,2025-12,347.12
Customer 182,2025-12,5317.69
Customer 183,2025-12,8645.16
Customer 184,2025-12,3989.87
Customer 186,2025-12,1647.69
Customer 188,2025-12,4488.81
Customer 189,2025-12,4184.7
Customer 190,2025-12,1004.86
Customer 191,2025-12,865.63
Customer 192,2025-12,17144.81
Customer 193,2025-12,7203.47
Customer 194,2025-12,1214.6
Customer 196,2025-12,1912.98
Customer 197,2025-12,11306.32
Customer 198,2025-12,2549.04
Customer 199,2025-12,434.07
Customer 201,2025-12,1310.65
Customer 203,2025-12,1299.52
Customer 204,2025-12,2620.12
Customer 205,2025-12,909.89
Customer 206,2025-12,1799.0
Customer 207,2025-12,1118.62
Customer 209,2025-12,868.35
Customer 210,2025-12,4423.43
Customer 211,2025-12,2685.83
Customer 212,2025-12,5895.15
Customer 213,2025-12,7078.82
Customer 214,2025-12,6457.42
Customer 215,2025-12,5421.97
Customer 216,2025-12,1148.29
Customer 217,2025-12,2836.62
Customer 218,2025-12,1531.52
Customer 219,2025-12,1686.78
Customer 220,2025-12,4684.77
Customer 221,2025-12,1341.13
Customer 222,2025-12,11125.56
Customer 223,2025-12,1031.49
Customer 224,2025-12,9206.67
Customer 225,2025-12,7506.95
Customer 226,2025-12,4379.8
Customer 227,2025-12,1395.75
Customer 228,2025-12,1689.57
Customer 229,2025-12,8044.5
Customer 230,2025-12,373.4
Customer 231,2025-12,1708.12
Customer 232,2025-12,2038.31
Customer 233,2025-12,1083.01
Customer 234,2025-12,939.41
Customer 237,2025-12,3085.73
Customer 238,2025-12,779.8
Customer 239,2025-12,3353.6
Customer 240,2025-12,1551.06
Customer 241,2025-12,3272.65
Customer 242,2025-12,2633.37
Customer 243,2025-12,1852.85
Customer 244,2025-12,656.53
Customer 245,2025-12,16482.02
Customer 246,2025-12,2539.4
Customer 247,2025-12,750.46
Customer 248,2025-12,15614.22
Customer 250,2025-12,3581.45
Customer 251,2025-12,1327.52
Customer 252,2025-12,988.95
Customer 253,2025-12,4160.69
Customer 254,2025-12,6419.97
Customer 255,2025-12,3500.33
Customer 256,2025-12,26933.44
Customer 257,2025-12,7316.57
Customer 258,2025-12,665.96
Customer 259,2025-12,19380.1
Customer 260,2025-12,1160.62
Customer 261,2025-12,2101.1
Customer 262,2025-12,2496.55
Customer 264,2025-12,2317.78
Customer 266,2025-12,2647.31
Customer 267,2025-12,5656.84
Customer 268,2025-12,1823.23
Customer 269,2025-12,9650.17
Customer 270,2025-12,553.93
Customer 271,2025-12,1448.85
Customer 272,2025-12,2197.94
Customer 274,2025-12,14255.37
Customer 275,2025-12,1094.96
Customer 276,2025-12,2408.31
Customer 278,2025-12,5964.36
Customer 280,2025-12,1367.31
Customer 281,2025-12,1311.62
Customer 282,2025-12,1854.23
Customer 284,2025-12,7186.26
Customer 285,2025-12,1898.5
Customer 286,2025-12,2344.79
Customer 287,2025-12,3689.86
Customer 288,2025-12,2170.08
Customer 289,2025-12,686.12
Customer 290,2025-12,1302.19
Customer 291,2025-12,1067.56
Customer 292,2025-12,2008.57
Customer 295,2025-12,1488.88
Customer 296,2025-12,745.44
Customer 297,2025-12,1526.03
Customer 298,2025-12,4405.73
Customer 299,2025-12,15516.93
Customer 301,2025-12,5849.0
Customer 302,2025-12,939.95
Customer 303,2025-12,3219.15
Customer 304,2025-12,491.78
Customer 305,2025-12,3264.78
Customer 306,2025-12,2058.94
Customer 307,2025-12,726.54
Customer 308,2025-12,10559.39
Customer 309,2025-12,3031.32
Customer 310,2025-12,1166.69
Customer 311,2025-12,4548.27
Customer 312,2025-12,1481.71
Customer 313,2025-12,758.03
Customer 314,2025-12,2401.31
Customer 315,2025-12,743.98
Customer 316,2025-12,1351.98
Customer 317,2025-12,3094.16
Customer 318,2025-12,2182.11
Customer 319,2025-12,20735.16
Customer 320,2025-12,590.44
Customer 321,2025-12,686.39
Customer 322,2025-12,3551.15
Customer 323,2025-12,1133.26
Customer 325,2025-12,449.04
Customer 326,2025-12,5287.42
Customer 327,2025-12,5336.69
Customer 328,2025-12,1781.89
Customer 329,2025-12,3508.57
Customer 331,2025-12,5188.8
Customer 332,2025-12,1069.72
Customer 333,2025-12,535.58
Customer 334,2025-12,3561.65
Customer 335,2025-12,3245.52
Customer 336,2025-12,983.42
Customer 337,2025-12,1033.13
Customer 338,2025-12,2780.31
Customer 339,2025-12,1446.23
Customer 340,2025-12,2339.15
Customer 341,2025-12,1448.49
Customer 342,2025-12,868.78
Customer 343,2025-12,6000.08
Customer 344,2025-12,1059.14
Customer 345,2025-12,1605.1
Customer 346,2025-12,1514.62
Customer 348,2025-12,3639.85
Customer 002,2026-01,848.98
Customer 003,2026-01,790.31
Customer 004,2026-01,2473.34
Customer 005,2026-01,4623.27
Customer 006,2026-01,3702.21
Customer 007,2026-01,1628.78
Customer 008,2026-01,3520.99
Customer 009,2026-01,1309.2
Customer 010,2026-01,1173.31
Customer 011,2026-01,2671.58
Customer 012,2026-01,1357.85
Customer 013,2026-01,5510.7
Customer 014,2026-01,1436.27
Customer 015,2026-01,3385.35
Customer 016,2026-01,5938.04
Customer 017,2026-01,2513.17
Customer 019,2026-01,1166.51
Customer 020,2026-01,5825.33
Customer 021,2026-01,1524.26
Customer 022,2026-01,1355.91
Customer 023,2026-01,1080.62
Customer 024,2026-01,10067.04
Customer 025,2026-01,1874.78
Customer 026,2026-01,3750.26
Customer 027,2026-01,4721.6
Customer 028,2026-01,5634.61
Customer 029,2026-01,1415.55
Customer 030,2026-01,5948.88
Customer 031,2026-01,1110.45
Customer 032,2026-01,816.16
Customer 034,2026-01,7597.51
Customer 035,2026-01,11680.83
Customer 036,2026-01,4972.95
Customer 037,2026-01,1487.5
Customer 038,2026-01,864.58
Customer 039,2026-01,834.7
Customer 040,2026-01,3040.73
Customer 041,2026-01,31417.07
Customer 042,2026-01,510.12
Customer 043,2026-01,877.49
Customer 044,2026-01,5735.53
Customer 045,2026-01,1069.96
Customer 046,2026-01,1406.34
Customer 047,2026-01,7439.05
Customer 048,2026-01,10364.02
Customer 049,2026-01,24578.62
Customer 050,2026-01,1224.51
Customer 051,2026-01,7126.79
Customer 052,2026-01,1406.48
Customer 053,2026-01,1160.82
Customer 054,2026-01,5948.44
Customer 055,2026-01,1965.2
Customer 057,2026-01,789.56
Customer 058,2026-01,1423.81
Customer 059,2026-01,3997.11
Customer 060,2026-01,2729.89
Customer 061,2026-01,536.87
Customer 062,2026-01,8578.56
Customer 063,2026-01,2033.95
Customer 064,2026-01,491.8
Customer 065,2026-01,5590.81
Customer 066,2026-01,971.82
Customer 067,2026-01,5809.03
Customer 068,2026-01,980.63
Customer 069,2026-01,1236.27
Customer 070,2026-01,2960.46
Customer 072,2026-01,802.18
Customer 073,2026-01,3337.84
Customer 074,2026-01,763.3
Customer 075,2026-01,2369.82
Customer 076,2026-01,2729.76
Customer 077,2026-01,3163.71
Customer 078,2026-01,2253.89
Customer 079,2026-01,10495.0
Customer 080,2026-01,2557.45
Customer 082,2026-01,1170.49
Customer 083,2026-01,905.47
Customer 085,2026-01,2845.13
Customer 086,2026-01,730.74
Customer 088,2026-01,1905.14
Customer 089,2026-01,1874.37
Customer 090,2026-01,1460.85
Customer 091,2026-01,2009.96
Customer 092,2026-01,1020.94
Customer 093,2026-01,2010.62
Customer 094,2026-01,829.37
Customer 095,2026-01,1459.37
Customer 096,2026-01,2530.87
Customer 097,2026-01,777.25
Customer 098,2026-01,3033.52
Customer 099,2026-01,1461.26
Customer 100,2026-01,4737.12
Customer 101,2026-01,2097.58
Customer 102,2026-01,746.74
Customer 103,2026-01,655.57
Customer 104,2026-01,3781.8
Customer 105,2026-01,4620.03
Customer 106,2026-01,902.69
Customer 108,2026-01,1452.53
Customer 109,2026-01,564.83
Customer 110,2026-01,1141.72
Customer 112,2026-01,575.97
Customer 113,2026-01,1907.41
Customer 114,2026-01,2937.2
Customer 115,2026-01,660.94
Customer 116,2026-01,1425.64
Customer 117,2026-01,2391.02
Customer 119,2026-01,962.81
Customer 121,2026-01,886.55
Customer 122,2026-01,1312.53
Customer 123,2026-01,1855.43
Customer 124,2026-01,7132.37
Customer 125,2026-01,2339.74
Customer 126,2026-01,2134.9
Customer 127,2026-01,1679.69
Customer 128,2026-01,1425.26
Customer 129,2026-01,689.38
Customer 130,2026-01,462.75
Customer 131,2026-01,3728.61
Customer 132,2026-01,6660.75
Customer 133,2026-01,3468.6
Customer 134,2026-01,1133.3
Customer 135,2026-01,2571.46
Customer 137,2026-01,2615.6
Customer 138,2026-01,3142.71
Customer 139,2026-01,2323.67
Customer 141,2026-01,1059.65
Customer 142,2026-01,3554.8
Customer 143,2026-01,258.45
Customer 144,2026-01,1426.48
Customer 145,2026-01,1105.15
Customer 146,2026-01,1039.73
Customer 147,2026-01,1786.32
Customer 148,2026-01,866.72
Customer 150,2026-01,11676.4
Customer 151,2026-01,1598.45
Customer 152,2026-01,19347.29
Customer 153,2026-01,619.55
Customer 155,2026-01,8140.8
Customer 156,2026-01,1846.47
Customer 158,2026-01,2860.52
Customer 159,2026-01,74.87
Customer 160,2026-01,830.36
Customer 161,2026-01,1117.75
Customer 165,2026-01,1708.17
Customer 166,2026-01,7314.74
Customer 167,2026-01,2901.37
Customer 168,2026-01,648.38
Customer 169,2026-01,1960.89
Customer 170,2026-01,643.58
Customer 171,2026-01,1352.55
Customer 172,2026-01,2822.06
Customer 173,2026-01,2604.36
Customer 174,2026-01,819.01
Customer 175,2026-01,39533.61
Customer 176,2026-01,868.1
Customer 178,2026-01,1051.51
Customer 179,2026-01,1259.63
Customer 180,2026-01,4813.9
Customer 181,2026-01,347.12
Customer 182,2026-01,5317.69
Customer 183,2026-01,8645.16
Customer 184,2026-01,3989.87
Customer 186,2026-01,1647.69
Customer 188,2026-01,4187.61
Customer 189,2026-01,4184.7
Customer 190,2026-01,1004.86
Customer 191,2026-01,960.88
Customer 192,2026-01,17144.81
Customer 193,2026-01,7203.47
Customer 194,2026-01,1214.6
Customer 196,2026-01,1912.98
Customer 197,2026-01,11306.32
Customer 198,2026-01,2549.04
Customer 199,2026-01,434.07
Customer 201,2026-01,1310.65
Customer 203,2026-01,1299.52
Customer 204,2026-01,2287.43
Customer 205,2026-01,909.89
Customer 206,2026-01,1938.8
Customer 207,2026-01,1118.62
Customer 209,2026-01,868.35
Customer 210,2026-01,4423.43
Customer 211,2026-01,2685.83
Customer 212,2026-01,5895.15
Customer 213,2026-01,7078.82
Customer 214,2026-01,7375.24
Customer 215,2026-01,5421.97
Customer 216,2026-01,1148.29
Customer 217,2026-01,2836.62
Customer 218,2026-01,1531.52
Customer 219,2026-01,1547.05
Customer 220,2026-01,4684.77
Customer 222,2026-01,11125.56
Customer 223,2026-01,996.68
Customer 224,2026-01,10523.71
Customer 225,2026-01,8475.92
Customer 226,2026-01,4379.8
Customer 227,2026-01,1395.75
Customer 228,2026-01,1689.57
Customer 229,2026-01,8044.5
Customer 230,2026-01,373.4
Customer 231,2026-01,1600.57
Customer 232,2026-01,2038.31
Customer 233,2026-01,1083.01
Customer 234,2026-01,899.9
Customer 237,2026-01,3085.73
Customer 238,2026-01,779.8
Customer 239,2026-01,3353.6
Customer 240,2026-01,1551.06
Customer 241,2026-01,3272.65
Customer 242,2026-01,2633.37
Customer 243,2026-01,1852.85
Customer 244,2026-01,722.1
Customer 245,2026-01,16482.02
Customer 246,2026-01,2539.4
Customer 247,2026-01,750.46
Customer 248,2026-01,15614.22
Customer 250,2026-01,3581.45
Customer 251,2026-01,1475.84
Customer 252,2026-01,988.95
Customer 253,2026-01,4160.69
Customer 254,2026-01,6419.97
Customer 255,2026-01,3500.33
Customer 256,2026-01,26933.44
Customer 257,2026-01,7316.57
Customer 258,2026-01,665.96
Customer 259,2026-01,19380.1
Customer 260,2026-01,1160.62
Customer 261,2026-01,2101.1
Customer 262,2026-01,2496.55
Customer 264,2026-01,2317.78
Customer 266,2026-01,2647.31
Customer 267,2026-01,5656.84
Customer 268,2026-01,1823.23
Customer 269,2026-01,9650.17
Customer 270,2026-01,553.93
Customer 271,2026-01,1448.85
Customer 272,2026-01,2197.94
Customer 274,2026-01,14255.37
Customer 275,2026-01,1094.96
Customer 276,2026-01,2408.31
Customer 278,2026-01,5964.36
Customer 280,2026-01,1367.31
Customer 281,2026-01,1311.62
Customer 282,2026-01,1854.23
Customer 284,2026-01,7186.26
Customer 285,2026-01,2065.88
Customer 286,2026-01,2600.24
Customer 287,2026-01,3689.86
Customer 288,2026-01,2170.08
Customer 289,2026-01,686.12
Customer 290,2026-01,1302.19
Customer 291,2026-01,1067.56
Customer 292,2026-01,2008.57
Customer 295,2026-01,1289.07
Customer 296,2026-01,745.44
Customer 297,2026-01,1526.03
Customer 298,2026-01,4405.73
Customer 299,2026-01,15516.93
Customer 301,2026-01,5849.0
Customer 302,2026-01,939.95
Customer 303,2026-01,3219.15
Customer 304,2026-01,542.68
Customer 305,2026-01,3264.78
Customer 306,2026-01,2058.94
Customer 307,2026-01,726.54
Customer 308,2026-01,10559.39
Customer 309,2026-01,3031.32
Customer 310,2026-01,1166.69
Customer 311,2026-01,4548.27
Customer 312,2026-01,1481.71
Customer 313,2026-01,758.03
Customer 314,2026-01,2401.31
Customer 315,2026-01,743.98
Customer 316,2026-01,1351.98
Customer 317,2026-01,3094.16
Customer 318,2026-01,2182.11
Customer 320,2026-01,590.44
Customer 321,2026-01,686.39
Customer 322,2026-01,3551.15
Customer 323,2026-01,1133.26
Customer 325,2026-01,449.04
Customer 326,2026-01,5982.44
Customer 327,2026-01,5336.69
Customer 328,2026-01,1572.61
Customer 329,2026-01,3508.57
Customer 331,2026-01,5188.8
Customer 332,2026-01,1110.92
Customer 333,2026-01,535.58
Customer 334,2026-01,3561.65
Customer 335,2026-01,2937.6
Customer 336,2026-01,873.76
Customer 337,2026-01,1033.13
Customer 338,2026-01,3002.6
Customer 339,2026-01,1557.74
Customer 340,2026-01,2339.15
Customer 341,2026-01,1448.49
Customer 342,2026-01,868.78
Customer 343,2026-01,6000.08
Customer 344,2026-01,1091.34
Customer 345,2026-01,1605.1
Customer 346,2026-01,1514.62
Customer 348,2026-01,3639.85
Customer 003,2026-02,790.31
Customer 004,2026-02,2473.34
Customer 005,2026-02,4918.72
Customer 006,2026-02,3702.21
Customer 007,2026-02,1628.78
Customer 008,2026-02,3520.99
Customer 009,2026-02,1358.81
Customer 010,2026-02,1173.31
Customer 011,2026-02,2671.58
Customer 012,2026-02,1357.85
Customer 013,2026-02,5510.7
Customer 014,2026-02,1436.27
Customer 015,2026-02,3385.35
Customer 016,2026-02,5938.04
Customer 017,2026-02,2513.17
Customer 019,2026-02,1166.51
Customer 020,2026-02,5825.33
Customer 021,2026-02,1524.26
Customer 022,2026-02,1355.91
Customer 023,2026-02,1080.62
Customer 024,2026-02,10067.04
Customer 025,2026-02,1874.78
Customer 026,2026-02,3750.26
Customer 027,2026-02,5109.39
Customer 028,2026-02,5634.61
Customer 029,2026-02,1415.55
Customer 030,2026-02,5948.88
Customer 031,2026-02,1189.52
Customer 032,2026-02,816.16
Customer 034,2026-02,7597.51
Customer 035,2026-02,10072.78
Customer 036,2026-02,5215.01
Customer 037,2026-02,1487.5
Customer 038,2026-02,864.58
Customer 039,2026-02,834.7
Customer 040,2026-02,3040.73
Customer 041,2026-02,29711.95
Customer 042,2026-02,510.12
Customer 043,2026-02,877.49
Customer 044,2026-02,5735.53
Customer 045,2026-02,1069.96
Customer 046,2026-02,1406.34
Customer 047,2026-02,7439.05
Customer 048,2026-02,10364.02
Customer 049,2026-02,24578.62
Customer 050,2026-02,1224.51
Customer 051,2026-02,7126.79
Customer 052,2026-02,1477.06
Customer 053,2026-02,1160.82
Customer 054,2026-02,5948.44
Customer 055,2026-02,1965.2
Customer 057,2026-02,789.56
Customer 058,2026-02,1423.81
Customer 059,2026-02,3997.11
Customer 060,2026-02,2729.89
Customer 061,2026-02,536.87
Customer 062,2026-02,8578.56
Customer 063,2026-02,2033.95
Customer 064,2026-02,491.8
Customer 065,2026-02,5590.81
Customer 066,2026-02,971.82
Customer 067,2026-02,5809.03
Customer 068,2026-02,980.63
Customer 069,2026-02,1358.82
Customer 070,2026-02,2960.46
Customer 072,2026-02,722.32
Customer 073,2026-02,3337.84
Customer 075,2026-02,2369.82
Customer 076,2026-02,2585.69
Customer 077,2026-02,3464.2
Customer 078,2026-02,2253.89
Customer 079,2026-02,10964.37
Customer 080,2026-02,2557.45
Customer 082,2026-02,1331.15
Customer 083,2026-02,905.47
Customer 085,2026-02,2543.93
Customer 086,2026-02,639.01
Customer 088,2026-02,2173.9
Customer 089,2026-02,2000.6
Customer 090,2026-02,1460.85
Customer 091,2026-02,2229.96
Customer 093,2026-02,2010.62
Customer 094,2026-02,789.24
Customer 095,2026-02,1459.37
Customer 096,2026-02,2530.87
Customer 098,2026-02,3033.52
Customer 099,2026-02,1461.26
Customer 100,2026-02,5314.02
Customer 101,2026-02,2097.58
Customer 103,2026-02,655.57
Customer 104,2026-02,3972.39
Customer 105,2026-02,4620.03
Customer 106,2026-02,902.69
Customer 108,2026-02,1452.53
Customer 109,2026-02,564.83
Customer 110,2026-02,1217.13
Customer 112,2026-02,575.97
Customer 113,2026-02,1907.41
Customer 114,2026-02,2937.2
Customer 115,2026-02,660.94
Customer 116,2026-02,1425.64
Customer 117,2026-02,2391.02
Customer 119,2026-02,962.81
Customer 121,2026-02,848.85
Customer 122,2026-02,1312.53
Customer 123,2026-02,1855.43
Customer 124,2026-02,7132.37
Customer 125,2026-02,2052.72
Customer 126,2026-02,2134.9
Customer 127,2026-02,1679.69
Customer 128,2026-02,1624.87
Customer 129,2026-02,689.38
Customer 130,2026-02,462.75
Customer 131,2026-02,3728.61
Customer 132,2026-02,6660.75
Customer 133,2026-02,3468.6
Customer 134,2026-02,1133.3
Customer 135,2026-02,2369.44
Customer 137,2026-02,2615.6
Customer 138,2026-02,3142.71
Customer 139,2026-02,2323.67
Customer 141,2026-02,1059.65
Customer 142,2026-02,3554.8
Customer 143,2026-02,258.45
Customer 144,2026-02,1571.06
Customer 145,2026-02,1181.55
Customer 146,2026-02,1039.73
Customer 147,2026-02,1786.32
Customer 148,2026-02,866.72
Customer 150,2026-02,13225.89
Customer 151,2026-02,1598.45
Customer 152,2026-02,19347.29
Customer 153,2026-02,573.3
Customer 155,2026-02,8140.8
Customer 156,2026-02,1846.47
Customer 158,2026-02,2860.52
Customer 159,2026-02,74.87
Customer 160,2026-02,830.36
Customer 161,2026-02,1117.75
Customer 165,2026-02,1708.17
Customer 166,2026-02,7314.74
Customer 167,2026-02,3274.28
Customer 168,2026-02,648.38
Customer 169,2026-02,1960.89
Customer 170,2026-02,643.58
Customer 171,2026-02,1352.55
Customer 172,2026-02,2822.06
Customer 173,2026-02,2724.55
Customer 174,2026-02,819.01
Customer 175,2026-02,39533.61
Customer 176,2026-02,868.1
Customer 178,2026-02,1185.48
Customer 179,2026-02,1259.63
Customer 180,2026-02,4813.9
Customer 181,2026-02,347.12
Customer 182,2026-02,5317.69
Customer 183,2026-02,8645.16
Customer 184,2026-02,3989.87
Customer 186,2026-02,1647.69
Customer 188,2026-02,4187.61
Customer 189,2026-02,4184.7
Customer 190,2026-02,1004.86
Customer 191,2026-02,960.88
Customer 192,2026-02,17144.81
Customer 193,2026-02,7203.47
Customer 194,2026-02,1284.52
Customer 196,2026-02,1912.98
Customer 197,2026-02,11306.32
Customer 198,2026-02,2549.04
Customer 199,2026-02,434.07
Customer 201,2026-02,1310.65
Customer 203,2026-02,1130.73
Customer 204,2026-02,2287.43
Customer 205,2026-02,909.89
Customer 206,2026-02,1832.98
Customer 207,2026-02,1118.62
Customer 209,2026-02,868.35
Customer 210,2026-02,4423.43
Customer 211,2026-02,2685.83
